timepoint;subjectID;run;mapping;condition;.groups;pHit.pFa_DT;outlier_DT;pHit.pFa_ST;outlier_ST;Sex;AgeToday
post;114;1;comp;incompInterv;1;0.61;FALSE;1;FALSE;female;20
post;114;1;comp;incompInterv;2;0.95;FALSE;1;FALSE;female;20
post;114;1;comp;incompInterv;2;0.95;FALSE;1;FALSE;female;20
post;114;1;comp;incompInterv;2;0.95;FALSE;1;FALSE;female;20
post;114;1;comp;incompInterv;2;0.95;FALSE;1;FALSE;female;20
post;114;1;comp;incompInterv;2;0.95;FALSE;1;FALSE;female;20
post;114;1;comp;incompInterv;2;0.95;FALSE;1;FALSE;female;20
post;114;1;comp;incompInterv;2;0.95;FALSE;1;FALSE;female;20
post;114;1;comp;incompInterv;2;0.95;FALSE;1;FALSE;female;20
post;114;1;incomp;incompInterv;1;0.65;FALSE;0.55;FALSE;female;20
post;114;1;incomp;incompInterv;1;0.65;FALSE;0.55;FALSE;female;20
post;114;1;incomp;incompInterv;1;0.65;FALSE;0.55;FALSE;female;20
post;114;1;incomp;incompInterv;1;0.65;FALSE;0.55;FALSE;female;20
post;114;1;incomp;incompInterv;1;0.65;FALSE;0.55;FALSE;female;20
post;114;1;incomp;incompInterv;1;0.65;FALSE;0.55;FALSE;female;20
post;114;1;incomp;incompInterv;1;0.65;FALSE;0.55;FALSE;female;20
post;114;1;incomp;incompInterv;1;0.65;FALSE;0.55;FALSE;female;20
post;114;1;incomp;incompInterv;1;0.65;FALSE;0.55;FALSE;female;20
post;114;1;incomp;incompInterv;2;0.8;FALSE;0.8;FALSE;female;20
post;114;1;incomp;incompInterv;2;0.8;FALSE;0.8;FALSE;female;20
post;114;1;incomp;incompInterv;2;0.8;FALSE;0.8;FALSE;female;20
post;114;1;incomp;incompInterv;2;0.8;FALSE;0.8;FALSE;female;20
post;114;1;incomp;incompInterv;2;0.8;FALSE;0.8;FALSE;female;20
post;114;1;incomp;incompInterv;2;0.8;FALSE;0.8;FALSE;female;20
post;114;1;incomp;incompInterv;2;0.8;FALSE;0.8;FALSE;female;20
post;114;1;incomp;incompInterv;2;0.8;FALSE;0.8;FALSE;female;20
post;114;1;incomp;incompInterv;2;0.8;FALSE;0.8;FALSE;female;20
post;114;2;comp;incompInterv;1;0.9;FALSE;1;FALSE;female;20
post;114;2;comp;incompInterv;1;0.9;FALSE;1;FALSE;female;20
post;114;2;comp;incompInterv;1;0.9;FALSE;1;FALSE;female;20
post;114;2;comp;incompInterv;1;0.9;FALSE;1;FALSE;female;20
post;114;2;comp;incompInterv;1;0.9;FALSE;1;FALSE;female;20
post;114;2;comp;incompInterv;1;0.9;FALSE;1;FALSE;female;20
post;114;2;comp;incompInterv;1;0.9;FALSE;1;FALSE;female;20
post;114;2;comp;incompInterv;1;0.9;FALSE;1;FALSE;female;20
post;114;2;comp;incompInterv;2;0.51;FALSE;1;FALSE;female;20
post;114;2;comp;incompInterv;2;0.51;FALSE;1;FALSE;female;20
post;114;2;comp;incompInterv;2;0.51;FALSE;1;FALSE;female;20
post;114;2;comp;incompInterv;2;0.51;FALSE;1;FALSE;female;20
post;114;2;comp;incompInterv;2;0.51;FALSE;1;FALSE;female;20
post;114;2;comp;incompInterv;2;0.51;FALSE;1;FALSE;female;20
post;114;2;comp;incompInterv;2;0.51;FALSE;1;FALSE;female;20
post;114;2;comp;incompInterv;2;0.51;FALSE;1;FALSE;female;20
post;114;2;incomp;incompInterv;1;0.51;FALSE;0.8;FALSE;female;20
post;114;2;incomp;incompInterv;1;0.51;FALSE;0.8;FALSE;female;20
post;114;2;incomp;incompInterv;1;0.51;FALSE;0.8;FALSE;female;20
post;114;2;incomp;incompInterv;1;0.51;FALSE;0.8;FALSE;female;20
post;114;2;incomp;incompInterv;1;0.51;FALSE;0.8;FALSE;female;20
post;114;2;incomp;incompInterv;1;0.51;FALSE;0.8;FALSE;female;20
post;114;2;incomp;incompInterv;1;0.51;FALSE;0.8;FALSE;female;20
post;114;2;incomp;incompInterv;1;0.51;FALSE;0.8;FALSE;female;20
post;114;2;incomp;incompInterv;2;0.91;FALSE;0.8;FALSE;female;20
post;114;2;incomp;incompInterv;2;0.91;FALSE;0.8;FALSE;female;20
post;114;2;incomp;incompInterv;2;0.91;FALSE;0.8;FALSE;female;20
post;114;2;incomp;incompInterv;2;0.91;FALSE;0.8;FALSE;female;20
post;114;2;incomp;incompInterv;2;0.91;FALSE;0.8;FALSE;female;20
post;114;2;incomp;incompInterv;2;0.91;FALSE;0.8;FALSE;female;20
post;114;2;incomp;incompInterv;2;0.91;FALSE;0.8;FALSE;female;20
post;114;2;incomp;incompInterv;2;0.91;FALSE;0.8;FALSE;female;20
post;115;1;comp;compInterv;1;0.3;FALSE;0.45;FALSE;male;25
post;115;1;comp;compInterv;1;0.3;FALSE;0.45;FALSE;male;25
post;115;1;comp;compInterv;1;0.3;FALSE;0.45;FALSE;male;25
post;115;1;comp;compInterv;1;0.3;FALSE;0.45;FALSE;male;25
post;115;1;comp;compInterv;1;0.3;FALSE;0.45;FALSE;male;25
post;115;1;comp;compInterv;1;0.3;FALSE;0.45;FALSE;male;25
post;115;1;comp;compInterv;1;0.3;FALSE;0.45;FALSE;male;25
post;115;1;comp;compInterv;1;0.3;FALSE;0.45;FALSE;male;25
post;115;1;comp;compInterv;1;0.3;FALSE;0.45;FALSE;male;25
post;115;1;comp;compInterv;1;0.3;FALSE;0.45;FALSE;male;25
post;115;1;comp;compInterv;1;0.3;FALSE;0.45;FALSE;male;25
post;115;1;comp;compInterv;2;0.55;FALSE;0.4;FALSE;male;25
post;115;1;comp;compInterv;2;0.55;FALSE;0.4;FALSE;male;25
post;115;1;comp;compInterv;2;0.55;FALSE;0.4;FALSE;male;25
post;115;1;comp;compInterv;2;0.55;FALSE;0.4;FALSE;male;25
post;115;1;comp;compInterv;2;0.55;FALSE;0.4;FALSE;male;25
post;115;1;comp;compInterv;2;0.55;FALSE;0.4;FALSE;male;25
post;115;1;comp;compInterv;2;0.55;FALSE;0.4;FALSE;male;25
post;115;1;comp;compInterv;2;0.55;FALSE;0.4;FALSE;male;25
post;115;1;comp;compInterv;2;0.55;FALSE;0.4;FALSE;male;25
post;115;1;comp;compInterv;2;0.55;FALSE;0.4;FALSE;male;25
post;115;1;comp;compInterv;2;0.55;FALSE;0.4;FALSE;male;25
post;115;1;incomp;compInterv;1;0.21;FALSE;0.45;FALSE;male;25
post;115;1;incomp;compInterv;1;0.21;FALSE;0.45;FALSE;male;25
post;115;1;incomp;compInterv;1;0.21;FALSE;0.45;FALSE;male;25
post;115;1;incomp;compInterv;1;0.21;FALSE;0.45;FALSE;male;25
post;115;1;incomp;compInterv;1;0.21;FALSE;0.45;FALSE;male;25
post;115;1;incomp;compInterv;1;0.21;FALSE;0.45;FALSE;male;25
post;115;1;incomp;compInterv;1;0.21;FALSE;0.45;FALSE;male;25
post;115;1;incomp;compInterv;1;0.21;FALSE;0.45;FALSE;male;25
post;115;1;incomp;compInterv;1;0.21;FALSE;0.45;FALSE;male;25
post;115;1;incomp;compInterv;1;0.21;FALSE;0.45;FALSE;male;25
post;115;1;incomp;compInterv;2;0.25;FALSE;0.36;FALSE;male;25
post;115;1;incomp;compInterv;2;0.25;FALSE;0.36;FALSE;male;25
post;115;1;incomp;compInterv;2;0.25;FALSE;0.36;FALSE;male;25
post;115;1;incomp;compInterv;2;0.25;FALSE;0.36;FALSE;male;25
post;115;1;incomp;compInterv;2;0.25;FALSE;0.36;FALSE;male;25
post;115;1;incomp;compInterv;2;0.25;FALSE;0.36;FALSE;male;25
post;115;1;incomp;compInterv;2;0.25;FALSE;0.36;FALSE;male;25
post;115;1;incomp;compInterv;2;0.25;FALSE;0.36;FALSE;male;25
post;115;1;incomp;compInterv;2;0.25;FALSE;0.36;FALSE;male;25
post;115;1;incomp;compInterv;2;0.25;FALSE;0.36;FALSE;male;25
post;115;2;comp;compInterv;1;0.21;FALSE;0.35;FALSE;male;25
post;115;2;comp;compInterv;1;0.21;FALSE;0.35;FALSE;male;25
post;115;2;comp;compInterv;1;0.21;FALSE;0.35;FALSE;male;25
post;115;2;comp;compInterv;1;0.21;FALSE;0.35;FALSE;male;25
post;115;2;comp;compInterv;1;0.21;FALSE;0.35;FALSE;male;25
post;115;2;comp;compInterv;1;0.21;FALSE;0.35;FALSE;male;25
post;115;2;comp;compInterv;1;0.21;FALSE;0.35;FALSE;male;25
post;115;2;comp;compInterv;1;0.21;FALSE;0.35;FALSE;male;25
post;115;2;comp;compInterv;1;0.21;FALSE;0.35;FALSE;male;25
post;115;2;comp;compInterv;1;0.21;FALSE;0.35;FALSE;male;25
post;115;2;comp;compInterv;1;0.21;FALSE;0.35;FALSE;male;25
post;115;2;comp;compInterv;2;0.4;FALSE;0.4;FALSE;male;25
post;115;2;comp;compInterv;2;0.4;FALSE;0.4;FALSE;male;25
post;115;2;comp;compInterv;2;0.4;FALSE;0.4;FALSE;male;25
post;115;2;comp;compInterv;2;0.4;FALSE;0.4;FALSE;male;25
post;115;2;comp;compInterv;2;0.4;FALSE;0.4;FALSE;male;25
post;115;2;comp;compInterv;2;0.4;FALSE;0.4;FALSE;male;25
post;115;2;comp;compInterv;2;0.4;FALSE;0.4;FALSE;male;25
post;115;2;comp;compInterv;2;0.4;FALSE;0.4;FALSE;male;25
post;115;2;comp;compInterv;2;0.4;FALSE;0.4;FALSE;male;25
post;115;2;comp;compInterv;2;0.4;FALSE;0.4;FALSE;male;25
post;115;2;comp;compInterv;2;0.4;FALSE;0.4;FALSE;male;25
post;115;2;incomp;compInterv;1;0.12;FALSE;0.56;FALSE;male;25
post;115;2;incomp;compInterv;1;0.12;FALSE;0.56;FALSE;male;25
post;115;2;incomp;compInterv;1;0.12;FALSE;0.56;FALSE;male;25
post;115;2;incomp;compInterv;1;0.12;FALSE;0.56;FALSE;male;25
post;115;2;incomp;compInterv;1;0.12;FALSE;0.56;FALSE;male;25
post;115;2;incomp;compInterv;1;0.12;FALSE;0.56;FALSE;male;25
post;115;2;incomp;compInterv;1;0.12;FALSE;0.56;FALSE;male;25
post;115;2;incomp;compInterv;1;0.12;FALSE;0.56;FALSE;male;25
post;115;2;incomp;compInterv;1;0.12;FALSE;0.56;FALSE;male;25
post;115;2;incomp;compInterv;1;0.12;FALSE;0.56;FALSE;male;25
post;115;2;incomp;compInterv;2;0.12;FALSE;0.6;FALSE;male;25
post;115;2;incomp;compInterv;2;0.12;FALSE;0.6;FALSE;male;25
post;115;2;incomp;compInterv;2;0.12;FALSE;0.6;FALSE;male;25
post;115;2;incomp;compInterv;2;0.12;FALSE;0.6;FALSE;male;25
post;115;2;incomp;compInterv;2;0.12;FALSE;0.6;FALSE;male;25
post;115;2;incomp;compInterv;2;0.12;FALSE;0.6;FALSE;male;25
post;115;2;incomp;compInterv;2;0.12;FALSE;0.6;FALSE;male;25
post;115;2;incomp;compInterv;2;0.12;FALSE;0.6;FALSE;male;25
post;115;2;incomp;compInterv;2;0.12;FALSE;0.6;FALSE;male;25
post;115;2;incomp;compInterv;2;0.12;FALSE;0.6;FALSE;male;25
post;116;1;comp;incompInterv;1;0.8;FALSE;1;FALSE;female;21
post;116;1;comp;incompInterv;1;0.8;FALSE;1;FALSE;female;21
post;116;1;comp;incompInterv;1;0.8;FALSE;1;FALSE;female;21
post;116;1;comp;incompInterv;1;0.8;FALSE;1;FALSE;female;21
post;116;1;comp;incompInterv;1;0.8;FALSE;1;FALSE;female;21
post;116;1;comp;incompInterv;1;0.8;FALSE;1;FALSE;female;21
post;116;1;comp;incompInterv;1;0.8;FALSE;1;FALSE;female;21
post;116;1;comp;incompInterv;1;0.8;FALSE;1;FALSE;female;21
post;116;1;comp;incompInterv;2;0.7;FALSE;1;FALSE;female;21
post;116;1;comp;incompInterv;2;0.7;FALSE;1;FALSE;female;21
post;116;1;comp;incompInterv;2;0.7;FALSE;1;FALSE;female;21
post;116;1;comp;incompInterv;2;0.7;FALSE;1;FALSE;female;21
post;116;1;comp;incompInterv;2;0.7;FALSE;1;FALSE;female;21
post;116;1;comp;incompInterv;2;0.7;FALSE;1;FALSE;female;21
post;116;1;comp;incompInterv;2;0.7;FALSE;1;FALSE;female;21
post;116;1;comp;incompInterv;2;0.7;FALSE;1;FALSE;female;21
post;116;1;incomp;incompInterv;1;0.8;FALSE;1;FALSE;female;21
post;116;1;incomp;incompInterv;1;0.8;FALSE;1;FALSE;female;21
post;116;1;incomp;incompInterv;1;0.8;FALSE;1;FALSE;female;21
post;116;1;incomp;incompInterv;1;0.8;FALSE;1;FALSE;female;21
post;116;1;incomp;incompInterv;1;0.8;FALSE;1;FALSE;female;21
post;116;1;incomp;incompInterv;1;0.8;FALSE;1;FALSE;female;21
post;116;1;incomp;incompInterv;1;0.8;FALSE;1;FALSE;female;21
post;116;1;incomp;incompInterv;1;0.8;FALSE;1;FALSE;female;21
post;116;1;incomp;incompInterv;2;0.8;FALSE;1;FALSE;female;21
post;116;1;incomp;incompInterv;2;0.8;FALSE;1;FALSE;female;21
post;116;1;incomp;incompInterv;2;0.8;FALSE;1;FALSE;female;21
post;116;1;incomp;incompInterv;2;0.8;FALSE;1;FALSE;female;21
post;116;1;incomp;incompInterv;2;0.8;FALSE;1;FALSE;female;21
post;116;1;incomp;incompInterv;2;0.8;FALSE;1;FALSE;female;21
post;116;1;incomp;incompInterv;2;0.8;FALSE;1;FALSE;female;21
post;116;1;incomp;incompInterv;2;0.8;FALSE;1;FALSE;female;21
post;116;2;comp;incompInterv;1;0.85;FALSE;1;FALSE;female;21
post;116;2;comp;incompInterv;1;0.85;FALSE;1;FALSE;female;21
post;116;2;comp;incompInterv;1;0.85;FALSE;1;FALSE;female;21
post;116;2;comp;incompInterv;1;0.85;FALSE;1;FALSE;female;21
post;116;2;comp;incompInterv;1;0.85;FALSE;1;FALSE;female;21
post;116;2;comp;incompInterv;1;0.85;FALSE;1;FALSE;female;21
post;116;2;comp;incompInterv;1;0.85;FALSE;1;FALSE;female;21
post;116;2;comp;incompInterv;1;0.85;FALSE;1;FALSE;female;21
post;116;2;comp;incompInterv;2;0.9;FALSE;1;FALSE;female;21
post;116;2;comp;incompInterv;2;0.9;FALSE;1;FALSE;female;21
post;116;2;comp;incompInterv;2;0.9;FALSE;1;FALSE;female;21
post;116;2;comp;incompInterv;2;0.9;FALSE;1;FALSE;female;21
post;116;2;comp;incompInterv;2;0.9;FALSE;1;FALSE;female;21
post;116;2;comp;incompInterv;2;0.9;FALSE;1;FALSE;female;21
post;116;2;comp;incompInterv;2;0.9;FALSE;1;FALSE;female;21
post;116;2;comp;incompInterv;2;0.9;FALSE;1;FALSE;female;21
post;116;2;incomp;incompInterv;1;0.6;FALSE;1;FALSE;female;21
post;116;2;incomp;incompInterv;1;0.6;FALSE;1;FALSE;female;21
post;116;2;incomp;incompInterv;1;0.6;FALSE;1;FALSE;female;21
post;116;2;incomp;incompInterv;1;0.6;FALSE;1;FALSE;female;21
post;116;2;incomp;incompInterv;1;0.6;FALSE;1;FALSE;female;21
post;116;2;incomp;incompInterv;1;0.6;FALSE;1;FALSE;female;21
post;116;2;incomp;incompInterv;1;0.6;FALSE;1;FALSE;female;21
post;116;2;incomp;incompInterv;1;0.6;FALSE;1;FALSE;female;21
post;116;2;incomp;incompInterv;2;0.81;FALSE;1;FALSE;female;21
post;116;2;incomp;incompInterv;2;0.81;FALSE;1;FALSE;female;21
post;116;2;incomp;incompInterv;2;0.81;FALSE;1;FALSE;female;21
post;116;2;incomp;incompInterv;2;0.81;FALSE;1;FALSE;female;21
post;116;2;incomp;incompInterv;2;0.81;FALSE;1;FALSE;female;21
post;116;2;incomp;incompInterv;2;0.81;FALSE;1;FALSE;female;21
post;116;2;incomp;incompInterv;2;0.81;FALSE;1;FALSE;female;21
post;116;2;incomp;incompInterv;2;0.81;FALSE;1;FALSE;female;21
post;117;1;comp;compInterv;1;0.61;FALSE;0.9;FALSE;male;24
post;117;1;comp;compInterv;1;0.61;FALSE;0.9;FALSE;male;24
post;117;1;comp;compInterv;1;0.61;FALSE;0.9;FALSE;male;24
post;117;1;comp;compInterv;1;0.61;FALSE;0.9;FALSE;male;24
post;117;1;comp;compInterv;1;0.61;FALSE;0.9;FALSE;male;24
post;117;1;comp;compInterv;1;0.61;FALSE;0.9;FALSE;male;24
post;117;1;comp;compInterv;1;0.61;FALSE;0.9;FALSE;male;24
post;117;1;comp;compInterv;1;0.61;FALSE;0.9;FALSE;male;24
post;117;1;comp;compInterv;2;0.7;FALSE;1;FALSE;male;24
post;117;1;comp;compInterv;2;0.7;FALSE;1;FALSE;male;24
post;117;1;comp;compInterv;2;0.7;FALSE;1;FALSE;male;24
post;117;1;comp;compInterv;2;0.7;FALSE;1;FALSE;male;24
post;117;1;comp;compInterv;2;0.7;FALSE;1;FALSE;male;24
post;117;1;comp;compInterv;2;0.7;FALSE;1;FALSE;male;24
post;117;1;comp;compInterv;2;0.7;FALSE;1;FALSE;male;24
post;117;1;comp;compInterv;2;0.7;FALSE;1;FALSE;male;24
post;117;1;incomp;compInterv;1;0.2;TRUE;1;FALSE;male;24
post;117;1;incomp;compInterv;1;0.2;TRUE;1;FALSE;male;24
post;117;1;incomp;compInterv;1;0.2;TRUE;1;FALSE;male;24
post;117;1;incomp;compInterv;1;0.2;TRUE;1;FALSE;male;24
post;117;1;incomp;compInterv;1;0.2;TRUE;1;FALSE;male;24
post;117;1;incomp;compInterv;1;0.2;TRUE;1;FALSE;male;24
post;117;1;incomp;compInterv;1;0.2;TRUE;1;FALSE;male;24
post;117;1;incomp;compInterv;1;0.2;TRUE;1;FALSE;male;24
post;117;1;incomp;compInterv;1;0.2;TRUE;1;FALSE;male;24
post;117;1;incomp;compInterv;2;0.76;FALSE;0.8;FALSE;male;24
post;117;1;incomp;compInterv;2;0.76;FALSE;0.8;FALSE;male;24
post;117;1;incomp;compInterv;2;0.76;FALSE;0.8;FALSE;male;24
post;117;1;incomp;compInterv;2;0.76;FALSE;0.8;FALSE;male;24
post;117;1;incomp;compInterv;2;0.76;FALSE;0.8;FALSE;male;24
post;117;1;incomp;compInterv;2;0.76;FALSE;0.8;FALSE;male;24
post;117;1;incomp;compInterv;2;0.76;FALSE;0.8;FALSE;male;24
post;117;1;incomp;compInterv;2;0.76;FALSE;0.8;FALSE;male;24
post;117;1;incomp;compInterv;2;0.76;FALSE;0.8;FALSE;male;24
post;117;2;comp;compInterv;1;0.7;FALSE;0.95;FALSE;male;24
post;117;2;comp;compInterv;1;0.7;FALSE;0.95;FALSE;male;24
post;117;2;comp;compInterv;1;0.7;FALSE;0.95;FALSE;male;24
post;117;2;comp;compInterv;1;0.7;FALSE;0.95;FALSE;male;24
post;117;2;comp;compInterv;1;0.7;FALSE;0.95;FALSE;male;24
post;117;2;comp;compInterv;1;0.7;FALSE;0.95;FALSE;male;24
post;117;2;comp;compInterv;1;0.7;FALSE;0.95;FALSE;male;24
post;117;2;comp;compInterv;1;0.7;FALSE;0.95;FALSE;male;24
post;117;2;comp;compInterv;2;0.9;FALSE;1;FALSE;male;24
post;117;2;comp;compInterv;2;0.9;FALSE;1;FALSE;male;24
post;117;2;comp;compInterv;2;0.9;FALSE;1;FALSE;male;24
post;117;2;comp;compInterv;2;0.9;FALSE;1;FALSE;male;24
post;117;2;comp;compInterv;2;0.9;FALSE;1;FALSE;male;24
post;117;2;comp;compInterv;2;0.9;FALSE;1;FALSE;male;24
post;117;2;comp;compInterv;2;0.9;FALSE;1;FALSE;male;24
post;117;2;comp;compInterv;2;0.9;FALSE;1;FALSE;male;24
post;117;2;incomp;compInterv;1;0.5;FALSE;1;FALSE;male;24
post;117;2;incomp;compInterv;1;0.5;FALSE;1;FALSE;male;24
post;117;2;incomp;compInterv;1;0.5;FALSE;1;FALSE;male;24
post;117;2;incomp;compInterv;1;0.5;FALSE;1;FALSE;male;24
post;117;2;incomp;compInterv;1;0.5;FALSE;1;FALSE;male;24
post;117;2;incomp;compInterv;1;0.5;FALSE;1;FALSE;male;24
post;117;2;incomp;compInterv;1;0.5;FALSE;1;FALSE;male;24
post;117;2;incomp;compInterv;1;0.5;FALSE;1;FALSE;male;24
post;117;2;incomp;compInterv;2;0.65;FALSE;1;FALSE;male;24
post;117;2;incomp;compInterv;2;0.65;FALSE;1;FALSE;male;24
post;117;2;incomp;compInterv;2;0.65;FALSE;1;FALSE;male;24
post;117;2;incomp;compInterv;2;0.65;FALSE;1;FALSE;male;24
post;117;2;incomp;compInterv;2;0.65;FALSE;1;FALSE;male;24
post;117;2;incomp;compInterv;2;0.65;FALSE;1;FALSE;male;24
post;117;2;incomp;compInterv;2;0.65;FALSE;1;FALSE;male;24
post;117;2;incomp;compInterv;2;0.65;FALSE;1;FALSE;male;24
post;118;1;comp;incompInterv;1;0.8;FALSE;0.85;FALSE;female;23
post;118;1;comp;incompInterv;1;0.8;FALSE;0.85;FALSE;female;23
post;118;1;comp;incompInterv;1;0.8;FALSE;0.85;FALSE;female;23
post;118;1;comp;incompInterv;1;0.8;FALSE;0.85;FALSE;female;23
post;118;1;comp;incompInterv;1;0.8;FALSE;0.85;FALSE;female;23
post;118;1;comp;incompInterv;1;0.8;FALSE;0.85;FALSE;female;23
post;118;1;comp;incompInterv;1;0.8;FALSE;0.85;FALSE;female;23
post;118;1;comp;incompInterv;1;0.8;FALSE;0.85;FALSE;female;23
post;118;1;comp;incompInterv;2;0.5;FALSE;1;FALSE;female;23
post;118;1;comp;incompInterv;2;0.5;FALSE;1;FALSE;female;23
post;118;1;comp;incompInterv;2;0.5;FALSE;1;FALSE;female;23
post;118;1;comp;incompInterv;2;0.5;FALSE;1;FALSE;female;23
post;118;1;comp;incompInterv;2;0.5;FALSE;1;FALSE;female;23
post;118;1;comp;incompInterv;2;0.5;FALSE;1;FALSE;female;23
post;118;1;comp;incompInterv;2;0.5;FALSE;1;FALSE;female;23
post;118;1;comp;incompInterv;2;0.5;FALSE;1;FALSE;female;23
post;118;1;incomp;incompInterv;1;0.9;FALSE;1;FALSE;female;23
post;118;1;incomp;incompInterv;1;0.9;FALSE;1;FALSE;female;23
post;118;1;incomp;incompInterv;1;0.9;FALSE;1;FALSE;female;23
post;118;1;incomp;incompInterv;1;0.9;FALSE;1;FALSE;female;23
post;118;1;incomp;incompInterv;1;0.9;FALSE;1;FALSE;female;23
post;118;1;incomp;incompInterv;1;0.9;FALSE;1;FALSE;female;23
post;118;1;incomp;incompInterv;1;0.9;FALSE;1;FALSE;female;23
post;118;1;incomp;incompInterv;1;0.9;FALSE;1;FALSE;female;23
post;118;1;incomp;incompInterv;2;0.7;FALSE;1;FALSE;female;23
post;118;1;incomp;incompInterv;2;0.7;FALSE;1;FALSE;female;23
post;118;1;incomp;incompInterv;2;0.7;FALSE;1;FALSE;female;23
post;118;1;incomp;incompInterv;2;0.7;FALSE;1;FALSE;female;23
post;118;1;incomp;incompInterv;2;0.7;FALSE;1;FALSE;female;23
post;118;1;incomp;incompInterv;2;0.7;FALSE;1;FALSE;female;23
post;118;1;incomp;incompInterv;2;0.7;FALSE;1;FALSE;female;23
post;118;1;incomp;incompInterv;2;0.7;FALSE;1;FALSE;female;23
post;118;2;comp;incompInterv;1;0.5;FALSE;0.4;FALSE;female;23
post;118;2;comp;incompInterv;1;0.5;FALSE;0.4;FALSE;female;23
post;118;2;comp;incompInterv;1;0.5;FALSE;0.4;FALSE;female;23
post;118;2;comp;incompInterv;1;0.5;FALSE;0.4;FALSE;female;23
post;118;2;comp;incompInterv;1;0.5;FALSE;0.4;FALSE;female;23
post;118;2;comp;incompInterv;1;0.5;FALSE;0.4;FALSE;female;23
post;118;2;comp;incompInterv;1;0.5;FALSE;0.4;FALSE;female;23
post;118;2;comp;incompInterv;1;0.5;FALSE;0.4;FALSE;female;23
post;118;2;comp;incompInterv;1;0.5;FALSE;0.4;FALSE;female;23
post;118;2;comp;incompInterv;1;0.5;FALSE;0.4;FALSE;female;23
post;118;2;comp;incompInterv;2;0.5;FALSE;0.5;FALSE;female;23
post;118;2;comp;incompInterv;2;0.5;FALSE;0.5;FALSE;female;23
post;118;2;comp;incompInterv;2;0.5;FALSE;0.5;FALSE;female;23
post;118;2;comp;incompInterv;2;0.5;FALSE;0.5;FALSE;female;23
post;118;2;comp;incompInterv;2;0.5;FALSE;0.5;FALSE;female;23
post;118;2;comp;incompInterv;2;0.5;FALSE;0.5;FALSE;female;23
post;118;2;comp;incompInterv;2;0.5;FALSE;0.5;FALSE;female;23
post;118;2;comp;incompInterv;2;0.5;FALSE;0.5;FALSE;female;23
post;118;2;comp;incompInterv;2;0.5;FALSE;0.5;FALSE;female;23
post;118;2;comp;incompInterv;2;0.5;FALSE;0.5;FALSE;female;23
post;118;2;incomp;incompInterv;1;0.3;FALSE;0.5;FALSE;female;23
post;118;2;incomp;incompInterv;1;0.3;FALSE;0.5;FALSE;female;23
post;118;2;incomp;incompInterv;1;0.3;FALSE;0.5;FALSE;female;23
post;118;2;incomp;incompInterv;1;0.3;FALSE;0.5;FALSE;female;23
post;118;2;incomp;incompInterv;1;0.3;FALSE;0.5;FALSE;female;23
post;118;2;incomp;incompInterv;1;0.3;FALSE;0.5;FALSE;female;23
post;118;2;incomp;incompInterv;1;0.3;FALSE;0.5;FALSE;female;23
post;118;2;incomp;incompInterv;1;0.3;FALSE;0.5;FALSE;female;23
post;118;2;incomp;incompInterv;1;0.3;FALSE;0.5;FALSE;female;23
post;118;2;incomp;incompInterv;1;0.3;FALSE;0.5;FALSE;female;23
post;118;2;incomp;incompInterv;1;0.3;FALSE;0.5;FALSE;female;23
post;118;2;incomp;incompInterv;2;0.5;FALSE;0.45;FALSE;female;23
post;118;2;incomp;incompInterv;2;0.5;FALSE;0.45;FALSE;female;23
post;118;2;incomp;incompInterv;2;0.5;FALSE;0.45;FALSE;female;23
post;118;2;incomp;incompInterv;2;0.5;FALSE;0.45;FALSE;female;23
post;118;2;incomp;incompInterv;2;0.5;FALSE;0.45;FALSE;female;23
post;118;2;incomp;incompInterv;2;0.5;FALSE;0.45;FALSE;female;23
post;118;2;incomp;incompInterv;2;0.5;FALSE;0.45;FALSE;female;23
post;118;2;incomp;incompInterv;2;0.5;FALSE;0.45;FALSE;female;23
post;118;2;incomp;incompInterv;2;0.5;FALSE;0.45;FALSE;female;23
post;118;2;incomp;incompInterv;2;0.5;FALSE;0.45;FALSE;female;23
post;118;2;incomp;incompInterv;2;0.5;FALSE;0.45;FALSE;female;23
post;119;1;comp;compInterv;1;1;FALSE;1;FALSE;female;21
post;119;1;comp;compInterv;1;1;FALSE;1;FALSE;female;21
post;119;1;comp;compInterv;1;1;FALSE;1;FALSE;female;21
post;119;1;comp;compInterv;1;1;FALSE;1;FALSE;female;21
post;119;1;comp;compInterv;1;1;FALSE;1;FALSE;female;21
post;119;1;comp;compInterv;1;1;FALSE;1;FALSE;female;21
post;119;1;comp;compInterv;1;1;FALSE;1;FALSE;female;21
post;119;1;comp;compInterv;1;1;FALSE;1;FALSE;female;21
post;119;1;comp;compInterv;2;1;FALSE;1;FALSE;female;21
post;119;1;comp;compInterv;2;1;FALSE;1;FALSE;female;21
post;119;1;comp;compInterv;2;1;FALSE;1;FALSE;female;21
post;119;1;comp;compInterv;2;1;FALSE;1;FALSE;female;21
post;119;1;comp;compInterv;2;1;FALSE;1;FALSE;female;21
post;119;1;comp;compInterv;2;1;FALSE;1;FALSE;female;21
post;119;1;comp;compInterv;2;1;FALSE;1;FALSE;female;21
post;119;1;comp;compInterv;2;1;FALSE;1;FALSE;female;21
post;119;1;incomp;compInterv;1;1;FALSE;1;FALSE;female;21
post;119;1;incomp;compInterv;1;1;FALSE;1;FALSE;female;21
post;119;1;incomp;compInterv;1;1;FALSE;1;FALSE;female;21
